"mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
3395,6,"x[, 4] x[, 5] x[, 6] x[, 7] x[, 10] x[, 13]",0.59225485899975,0.587352111813374,0.573760953721654,281.491170717263,3242.54097667788,1801.49446932331,3276.35327003218,17662.0460133738,35.387401891387,0.419184884435127,0.0700894234131137
3396,6,"x[, 4] x[, 6] x[, 7] x[, 9] x[, 10] x[, 13]",0.592171435208517,0.587267684930463,0.576634607835684,281.649425370618,3242.6444926157,1801.5959266975,3276.45678597,17665.6596305361,35.3946420787756,0.419270648773609,0.0701037635605207
3397,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 10] x[, 13]",0.592025519747532,0.587120014974957,0.573981249798475,281.926226512788,3242.82550008924,1801.77333541634,3276.63779344354,17671.9801610019,35.407305795742,0.419420658055143,0.0701288457245961
3398,6,"x[, 3] x[, 6] x[, 7] x[, 8] x[, 9] x[, 10]",0.591798708953966,0.586890476997501,0.577834887342952,282.356485830695,3243.10672937474,1802.04897547629,3276.91902272904,17681.8047849385,35.4269902601246,0.419653832277786,0.0701678334062295
3399,6,"x[, 4] x[, 8] x[, 9] x[, 10] x[, 13] x[, 14]",0.591794673941821,0.586886393468175,0.577605944007388,282.364140235259,3243.11173108859,1802.0538778081,3276.92402444289,17681.9795670831,35.427340450923,0.419657980496686,0.0701685270053588
3400,6,"x[, 2] x[, 4] x[, 5] x[, 7] x[, 9] x[, 10]",0.591706057449993,0.586796711447387,0.57428641964945,282.532245424301,3243.22156571249,1802.16153026752,3277.03385906679,17685.8181132699,35.4350313026222,0.419749083222753,0.0701837597529566
3401,6,"x[, 4] x[, 7] x[, 8] x[, 9] x[, 10] x[, 11]",0.591578703136933,0.586667825819942,0.578244640792777,282.773836130846,3243.37937171346,1802.31620170999,3277.19166506776,17691.3346418833,35.4460841339271,0.419880010602712,0.0702056513452136
3402,6,"x[, 3] x[, 4] x[, 5] x[, 7] x[, 8] x[, 9]",0.591480634176193,0.586568577673302,0.576091345404037,282.959872621845,3243.50085641031,1802.43527386456,3277.3131497646,17695.5826348644,35.4545953468829,0.41998083099722,0.0702225089266334
3403,6,"x[, 5] x[, 6] x[, 8] x[, 9] x[, 10] x[, 14]",0.591436865461729,0.58652428268171,0.576136495257427,283.042901727007,3243.55506628392,1802.48840734943,3277.36735963822,17697.4785374052,35.4583939478551,0.420025827691649,0.0702300325575779
3404,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 8] x[, 9]",0.591084159250138,0.586167335513666,0.575679263078482,283.711984232452,3243.99169978652,1802.9163745681,3277.80399314082,17712.7564958943,35.489004628901,0.420388429468295,0.0702906610544474
3405,6,"x[, 2] x[, 4] x[, 5] x[, 6] x[, 7] x[, 11]",0.590891841600667,0.585972705427529,0.573756899427688,284.076810171207,3244.22962124732,1803.14957638676,3278.04191460162,17721.0870014787,35.5056955008901,0.420586142803322,0.0703237195309518
3406,6,"x[, 3] x[, 5] x[, 8] x[, 11] x[, 13] x[, 14]",0.590759627072058,0.585838901145069,0.574759421955228,284.327620690418,3244.39312261501,1803.30983545022,3278.20541596931,17726.8140570659,35.5171701407799,0.420722066757584,0.0703464465708237
3407,6,"x[, 4] x[, 6] x[, 8] x[, 9] x[, 10] x[, 14]",0.590620861163974,0.585698466709032,0.576074941937884,284.590859154612,3244.56466885634,1803.4779807893,3278.37696221064,17732.8248947369,35.5292133620581,0.420864725897558,0.0703702997612336
3408,6,"x[, 5] x[, 6] x[, 7] x[, 9] x[, 10] x[, 11]",0.59050115676134,0.585577322974903,0.573345719233367,284.817938006628,3244.71260402981,1803.62298391868,3278.52489738411,17738.0100568755,35.5396022726256,0.420987788740346,0.0703908763707796
3409,6,"x[, 2] x[, 3] x[, 8] x[, 10] x[, 11] x[, 14]",0.59040767752156,0.585482719736248,0.575970846848072,284.995267812296,3244.82809909926,1803.73619039505,3278.64039245356,17742.0592397309,35.547715152692,0.421083890644168,0.0704069450013002
3410,6,"x[, 4] x[, 5] x[, 6] x[, 7] x[, 9] x[, 10]",0.590362606205336,0.58543710648035,0.572848967129429,285.080767948646,3244.88377600057,1803.79076418549,3278.69606935487,17744.0115662726,35.5516268039187,0.421130226486298,0.0704146925432055
3411,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 8] x[, 13]",0.590334704098659,0.5854088688774,0.573695072339941,285.133698151827,3244.91824059141,1803.82454598955,3278.73053394571,17745.2201847022,35.5540483730886,0.421158911417612,0.0704194887807872
3412,6,"x[, 4] x[, 7] x[, 9] x[, 10] x[, 11] x[, 13]",0.59030257443028,0.585376352880343,0.575518623435715,285.194648025437,3244.95792414493,1803.86344340998,3278.77021749923,17746.6119258273,35.5568368440555,0.421191942519572,0.0704250117158383
3413,6,"x[, 3] x[, 6] x[, 7] x[, 8] x[, 11] x[, 13]",0.590261073035827,0.585334352471127,0.575568553177971,285.27337603211,3245.00917816984,1803.91368216599,3278.82147152414,17748.4096162588,35.5604386687663,0.421234608281805,0.0704321456054069
3414,6,"x[, 2] x[, 4] x[, 6] x[, 7] x[, 11] x[, 13]",0.590260992233288,0.585334270697014,0.574259437284802,285.273529314258,3245.00927795553,1803.91377997515,3278.82157130983,17748.4131163328,35.5604456814603,0.42123469135135,0.0704321594949738
3415,6,"x[, 4] x[, 7] x[, 8] x[, 10] x[, 11] x[, 13]",0.590185462189632,0.585257832476481,0.575051924922897,285.416809554823,3245.10254386208,1804.00519863703,3278.91483721638,17751.6848048762,35.567000785963,0.421312340474387,0.0704451427452394
3416,6,"x[, 6] x[, 7] x[, 8] x[, 10] x[, 11] x[, 13]",0.590185002970855,0.585257367736035,0.574927503848377,285.417680691309,3245.10311086142,1804.00575440712,3278.91540421572,17751.7046965741,35.5670406406609,0.421312812577057,0.0704452216827326
3417,6,"x[, 3] x[, 4] x[, 5] x[, 6] x[, 7] x[, 13]",0.590156346644633,0.585228366844769,0.573435392898037,285.472041646447,3245.13849168993,1804.04043454998,3278.95078504423,17752.9459850688,35.5695276670673,0.421342272888384,0.0704501475670168
3418,6,"x[, 3] x[, 4] x[, 7] x[, 8] x[, 11] x[, 13]",0.59014110434948,0.585212941275525,0.575318852258911,285.500956229448,3245.15730973889,1804.05887994089,3278.96960309319,17753.6062262128,35.5708505159994,0.42135794282308,0.0704527676440487
3419,6,"x[, 2] x[, 3] x[, 4] x[, 7] x[, 8] x[, 13]",0.59013631650859,0.585208095865406,0.575215021836714,285.510038747626,3245.16322063497,1804.06467378455,3278.97551398927,17753.8136181781,35.5712660433294,0.421362864992171,0.0704535906508086
3420,6,"x[, 2] x[, 4] x[, 6] x[, 7] x[, 9] x[, 10]",0.590012327875717,0.585082616387249,0.575249152766088,285.745244770096,3245.31626849732,1804.21469126287,3279.12856185162,17759.1843576884,35.5820267738452,0.421490332264043,0.0704749036988722
3421,6,"x[, 2] x[, 4] x[, 5] x[, 7] x[, 10] x[, 11]",0.590008119451872,0.585078357361113,0.572551284229505,285.753228136075,3245.32146243773,1804.21978237539,3279.13375579203,17759.3666514011,35.5823920147051,0.421494658759899,0.0704756271066363
3422,6,"x[, 3] x[, 4] x[, 5] x[, 8] x[, 11] x[, 14]",0.589761388546336,0.584828659751301,0.573460552126545,286.221275839863,3245.62587892354,1804.51817365762,3279.43817227784,17770.0541426017,35.6038053065762,0.421748311975411,0.070518038959454
3423,6,"x[, 3] x[, 6] x[, 7] x[, 10] x[, 11] x[, 13]",0.589721412026089,0.584788202551453,0.574854376580943,286.297111165259,3245.6751847011,1804.5665038275,3279.4874780554,17771.785780993,35.6072747904423,0.421789410081395,0.0705249107305001
3424,6,"x[, 2] x[, 3] x[, 5] x[, 8] x[, 11] x[, 14]",0.589687898852187,0.584754286413536,0.573405075671357,286.360685544226,3245.71651508964,1804.60701647732,3279.52880844394,17773.2374505778,35.6101833331428,0.421823863504665,0.0705306714834788
3425,6,"x[, 3] x[, 8] x[, 10] x[, 11] x[, 13] x[, 14]",0.589673588979637,0.58473980447839,0.574886701553743,286.387831324663,3245.73416182545,1804.62431408213,3279.54645517975,17773.8573025441,35.6114252589441,0.421838574856606,0.0705331312815617
3426,6,"x[, 2] x[, 4] x[, 5] x[, 7] x[, 8] x[, 10]",0.589656862252463,0.584722876628245,0.571802022821417,286.419561870248,3245.75478821268,1804.64453240041,3279.56708156698,17774.5818439189,35.6128769388227,0.421855770870714,0.0705360065252993
3427,6,"x[, 2] x[, 4] x[, 7] x[, 8] x[, 10] x[, 13]",0.589574716618936,0.584639743271669,0.57243502916898,286.575391862704,3245.85607303221,1804.74381361886,3279.66836638651,17778.1400959083,35.6200061974084,0.421940221191354,0.0705501269635605
3428,6,"x[, 3] x[, 4] x[, 7] x[, 10] x[, 11] x[, 13]",0.58945848288308,0.584522111935783,0.574331910354336,286.795886871433,3245.99935354173,1804.88426034415,3279.81164689603,17783.1749213043,35.6300938956063,0.422059715993947,0.0705701069822244
3429,6,"x[, 2] x[, 4] x[, 6] x[, 7] x[, 8] x[, 13]",0.589132523689449,0.58419223339313,0.573967404015988,287.414230373134,3246.40094486092,1805.27791259382,3280.21323821522,17797.2942956327,35.6583832553689,0.422394820335296,0.0706261377956923
3430,6,"x[, 3] x[, 5] x[, 6] x[, 8] x[, 11] x[, 14]",0.589119234402652,0.58417878431531,0.57229721229037,287.439440105805,3246.41731089318,1805.29395519663,3280.22960424748,17797.8699395124,35.6595366065323,0.422408482467814,0.0706284221600059
3431,6,"x[, 2] x[, 3] x[, 7] x[, 8] x[, 10] x[, 13]",0.589060796763873,0.584119644019551,0.572266531153723,287.550296111404,3246.48927177609,1805.3644940745,3280.30156513039,17800.4012468445,35.664608294705,0.422468559639545,0.0706384673083003
3432,6,"x[, 3] x[, 4] x[, 5] x[, 7] x[, 9] x[, 10]",0.588933610332037,0.583990928291941,0.571818243079498,287.791568347827,3246.64585546743,1805.51798412688,3280.45814882173,17805.9105034499,35.6756465559273,0.422599314428186,0.0706603300425845
3433,6,"x[, 4] x[, 6] x[, 7] x[, 8] x[, 9] x[, 10]",0.588805022871383,0.583860794689476,0.574376570235471,288.03549833124,3246.80411477098,1805.67311749498,3280.61640812528,17811.4804475607,35.6868064096957,0.422731509553067,0.0706824336069661
3434,6,"x[, 2] x[, 4] x[, 5] x[, 6] x[, 7] x[, 8]",0.588699336536613,0.583753837577133,0.572396034944551,288.235984955335,3246.93415141324,1805.80058626377,3280.74644476754,17816.0583976574,35.695978719619,0.422840161035506,0.0707006005782475
3435,6,"x[, 2] x[, 3] x[, 4] x[, 5] x[, 7] x[, 8]",0.588553968375656,0.583606721502417,0.572498939526957,288.51174787118,3247.11295806333,1805.9758628601,3280.92525141763,17822.3552210639,35.7085949374883,0.422989607661901,0.0707255886640874
3436,6,"x[, 4] x[, 6] x[, 7] x[, 8] x[, 11] x[, 13]",0.588475042995925,0.583526847120124,0.573346708600822,288.66146905294,3247.21001189103,1806.07100105678,3281.02230524533,17825.7739832961,35.7154447165564,0.423070747380943,0.0707391555562506
3437,6,"x[, 2] x[, 3] x[, 6] x[, 7] x[, 8] x[, 13]",0.588375962646723,0.583426575424038,0.573528163880292,288.849424144474,3247.33182375567,1806.19040905314,3281.14411710997,17830.0657859705,35.7240437059353,0.423172607539541,0.0707561869904697
3438,6,"x[, 3] x[, 4] x[, 5] x[, 8] x[, 13] x[, 14]",0.588282965070725,0.583332459640713,0.572345178707528,289.025840235555,3247.44613063343,1806.30246060581,3281.25842398773,17834.0941048914,35.7321147833458,0.423268214265968,0.070772172825309
3439,6,"x[, 2] x[, 6] x[, 9] x[, 11] x[, 13] x[, 14]",0.588121815671676,0.58316937257354,0.575166860531624,289.331540107354,3247.64414440295,1806.49656847916,3281.45643775725,17841.0745145023,35.7461006239489,0.423433884890642,0.0707998736298728
3440,6,"x[, 2] x[, 3] x[, 4] x[, 6] x[, 7] x[, 13]",0.588023178466796,0.583069549350164,0.573159880021048,289.518654555591,3247.76530753372,1806.61534224854,3281.57760088802,17845.3471217661,35.7546611537003,0.423535289472012,0.0708168288897201
3441,6,"x[, 3] x[, 5] x[, 7] x[, 8] x[, 10] x[, 11]",0.587998667314424,0.583044743474518,0.570754711495089,289.565152129778,3247.79541183452,1806.64485296028,3281.60770518882,17846.4088563093,35.7567884285899,0.423560488312025,0.0708210422386093
3442,6,"x[, 2] x[, 3] x[, 4] x[, 5] x[, 8] x[, 14]",0.587962554681345,0.583008196621401,0.571991230430066,289.633657674124,3247.83976167057,1806.68832837088,3281.65205502487,17847.9731250718,35.7599225732593,0.423597614125191,0.0708272498260848
3443,6,"x[, 2] x[, 3] x[, 4] x[, 7] x[, 10] x[, 13]",0.587908724656949,0.582953719342203,0.570857776070802,289.735773050624,3247.90586297659,1806.753126506,3281.71815633089,17850.3048471996,35.7645943756072,0.423652954410792,0.0708365029476865
3444,6,"x[, 5] x[, 8] x[, 10] x[, 11] x[, 13] x[, 14]",0.587866874365092,0.582911365840423,0.572593580953109,289.815162914509,3247.9572476424,1806.80349823368,3281.7695409967,17852.1176506058,35.7682264804402,0.423695978859134,0.0708436968110365
3445,6,"x[, 2] x[, 6] x[, 7] x[, 8] x[, 10] x[, 13]",0.587758944808655,0.582802138533809,0.570616270442629,290.019904922613,3248.08974173826,1806.93338088832,3281.90203509256,17856.7927689587,35.7775934751767,0.423806936499318,0.0708622493813046
3446,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 8] x[, 11]",0.587612002632293,0.582653429517651,0.570340545606395,290.298653740425,3248.27007189227,1807.11015767275,3282.08236524657,17863.1577730243,35.790346298759,0.423958001301872,0.0708875080328021
3447,6,"x[, 2] x[, 5] x[, 8] x[, 10] x[, 11] x[, 14]",0.587578829244682,0.582619857251632,0.572478787405783,290.361583545932,3248.31077399596,1807.15005789538,3282.12306735026,17864.5947242948,35.7932253520731,0.423992105405768,0.0708932103781558
3448,6,"x[, 3] x[, 4] x[, 5] x[, 7] x[, 8] x[, 11]",0.587484302352333,0.582524193763383,0.570443377804848,290.540900745024,3248.42673585818,1807.26373546186,3282.23902921248,17868.6892876735,35.8014291558533,0.424089284355217,0.0709094590951008
3449,6,"x[, 6] x[, 8] x[, 9] x[, 11] x[, 13] x[, 14]",0.587475228052444,0.582515010353676,0.573710814686605,290.558114661607,3248.43786645338,1807.27464682193,3282.25015980768,17869.0823535523,35.8022166965613,0.424098613244682,0.0709110189234914
3450,6,"x[, 2] x[, 3] x[, 4] x[, 5] x[, 6] x[, 7]",0.587376962047635,0.582415562793699,0.571323286548751,290.744524944547,3248.55838449408,1807.39279132126,3282.37067784838,17873.3388817705,35.8107450105859,0.424199636211549,0.0709279103758365
3451,6,"x[, 2] x[, 5] x[, 6] x[, 7] x[, 8] x[, 10]",0.587238023303982,0.58227495344391,0.569250085283252,291.008091277239,3248.7287365206,1807.5597891539,3282.5410298749,17879.3572060537,35.8228032319245,0.424342473036187,0.0709517932758473
3452,6,"x[, 3] x[, 4] x[, 6] x[, 7] x[, 11] x[, 13]",0.587214760602663,0.582251411030751,0.57249138645106,291.052220543949,3248.75725318601,1807.58774442428,3282.56954654031,17880.3648622089,35.8248221561933,0.424366388398465,0.0709557920220211
3453,6,"x[, 2] x[, 5] x[, 9] x[, 10] x[, 13] x[, 14]",0.58689885338157,0.581931705326038,0.572818993351019,291.651495487317,3249.14435016296,1807.96722339802,3282.95664351726,17894.0488214125,35.8522391249542,0.424691158748005,0.0710100949498847
3454,6,"x[, 2] x[, 5] x[, 7] x[, 9] x[, 10] x[, 13]",0.586892462646213,0.581925237748172,0.567365108653205,291.663618690945,3249.15217799667,1807.97489723132,3282.96447135097,17894.3256449735,35.8527937643545,0.42469772878255,0.0710111934864736
3455,6,"x[, 2] x[, 6] x[, 8] x[, 9] x[, 11] x[, 14]",0.586791274191422,0.581822832598533,0.572875894180064,291.855572851742,3249.2761047803,1808.09638621315,3283.0883981346,17898.7087631639,35.861575712087,0.424801756191985,0.0710285872938774
3456,6,"x[, 2] x[, 3] x[, 5] x[, 7] x[, 8] x[, 10]",0.586771650550955,0.58180297300247,0.569179484782571,291.89279883217,3249.3001345882,1808.11994338085,3283.1124279425,17899.5587883537,35.8632788093945,0.424821930395511,0.0710319605030399
3457,6,"x[, 3] x[, 6] x[, 8] x[, 10] x[, 11] x[, 14]",0.586712552642625,0.581743164498048,0.571376100169779,292.0049073669,3249.37249507249,1808.19088072594,3283.18478842679,17902.1186961766,35.8684078010677,0.424882686361389,0.0710421191484859
3458,6,"x[, 3] x[, 4] x[, 8] x[, 10] x[, 11] x[, 14]",0.586625338657475,0.581654901847745,0.571636945122169,292.17035200546,3249.47926245952,1808.29554859049,3283.29155581382,17905.8964908426,35.8759769319604,0.424972347231895,0.0710571108119495
3459,6,"x[, 2] x[, 5] x[, 8] x[, 9] x[, 13] x[, 14]",0.58662017305055,0.581649674129314,0.572069334180374,292.180151144545,3249.48558549046,1808.30174729404,3283.29787884476,17906.1202462673,35.8764252448644,0.424977657765667,0.071057998754869
3460,6,"x[, 2] x[, 5] x[, 7] x[, 9] x[, 10] x[, 11]",0.586601637196632,0.581630915399397,0.569408615224999,292.215313597522,3249.50827390242,1808.3239896029,3283.32056725671,17906.9231524748,35.8780339353087,0.424996713663583,0.0710611849787696
3461,6,"x[, 2] x[, 3] x[, 4] x[, 5] x[, 7] x[, 10]",0.586589841146574,0.581618977513066,0.568783754641532,292.237690665087,3249.52271207322,1808.3381438968,3283.33500542752,17907.4341147352,35.8790576913812,0.425008840664945,0.0710632126628888
3462,6,"x[, 2] x[, 4] x[, 5] x[, 6] x[, 7] x[, 10]",0.586566313045817,0.581595166509293,0.568682338428995,292.282323393645,3249.55150885038,1808.36637450467,3283.36380220468,17908.453267035,35.8810996491472,0.425033028872738,0.0710672570299462
3463,6,"x[, 2] x[, 3] x[, 6] x[, 7] x[, 10] x[, 13]",0.586509542968854,0.581537713826195,0.569937190217351,292.390016040047,3249.62098477317,1808.43448458176,3283.43327812746,17910.9123416154,35.8860266128971,0.425091391697351,0.0710770155324061
3464,6,"x[, 3] x[, 4] x[, 7] x[, 9] x[, 10] x[, 11]",0.586502859336418,0.581530949829441,0.572997738723099,292.402694868455,3249.62916365764,1808.44250268564,3283.44145701194,17911.2018524194,35.8866066722609,0.425098262846528,0.0710781644165904
3465,6,"x[, 4] x[, 5] x[, 8] x[, 10] x[, 11] x[, 14]",0.586473707810013,0.581501447783681,0.570978708391675,292.457995216688,3249.66483537329,1808.47747319163,3283.47712872759,17912.4645911965,35.8891366761209,0.425128232251429,0.071083175423398
3466,6,"x[, 3] x[, 4] x[, 6] x[, 7] x[, 9] x[, 10]",0.586314088311616,0.581339909012757,0.571949491989158,292.760792872061,3249.86011166833,1808.66891161105,3283.67240502263,17919.3787310399,35.902989739644,0.425292330052387,0.0711106132454178
3467,6,"x[, 2] x[, 3] x[, 5] x[, 8] x[, 13] x[, 14]",0.586299284493083,0.581324927192398,0.570994035693112,292.788875666377,3249.87821863775,1808.68666277643,3283.69051199205,17920.0199789612,35.9042745340493,0.425307549208514,0.0711131579504331
3468,6,"x[, 5] x[, 6] x[, 7] x[, 8] x[, 10] x[, 11]",0.586288195016663,0.58131370437558,0.568540281498436,292.80991236611,3249.89178206574,1808.69995968843,3283.70407542004,17920.500335005,35.9052369679802,0.425318949812529,0.0711150641779514
3469,6,"x[, 4] x[, 5] x[, 6] x[, 7] x[, 8] x[, 11]",0.586108353903398,0.58113170084412,0.568503670062819,293.151070357353,3250.11169319498,1808.91555048128,3283.92398654928,17928.2904021283,35.9208450258373,0.425503836568251,0.0711459779980494
3470,6,"x[, 2] x[, 3] x[, 5] x[, 6] x[, 7] x[, 8]",0.586077320386754,0.581100294178979,0.57006118015579,293.209940834782,3250.14963155613,1808.95274367003,3283.96192491043,17929.6346619215,35.9235383639428,0.42553574076472,0.0711513125099033
3471,6,"x[, 4] x[, 5] x[, 7] x[, 8] x[, 10] x[, 11]",0.586073686350206,0.581096616446602,0.568780364354145,293.216834589976,3250.15407396654,1808.95709882717,3283.96636732084,17929.7920752522,35.9238537548546,0.425539476758205,0.071151937183261
3472,6,"x[, 2] x[, 4] x[, 6] x[, 7] x[, 10] x[, 13]",0.586002527922466,0.581024602406504,0.568997263601724,293.351821889749,3250.24105338457,1809.04237001312,3284.05334673887,17932.8744011921,35.9300294553773,0.425612631614779,0.0711641689738326
3473,6,"x[, 2] x[, 3] x[, 7] x[, 8] x[, 10] x[, 11]",0.585984741709308,0.581006602331064,0.571733883098977,293.385562276708,3250.26279175532,1809.06368149139,3284.07508510962,17933.6448356709,35.9315730859686,0.425630916839929,0.0711672263381015
3474,6,"x[, 3] x[, 5] x[, 6] x[, 10] x[, 11] x[, 14]",0.585697365240862,0.580715770434139,0.569473823808483,293.930714477589,3250.61389487669,1809.40789185627,3284.42618823099,17946.0929457732,35.9565139266077,0.425926355974825,0.0712166249671727
3475,6,"x[, 2] x[, 3] x[, 5] x[, 6] x[, 7] x[, 10]",0.585623516665611,0.580641033900067,0.56814009614017,294.070804978207,3250.70408027743,1809.49630740593,3284.51637363173,17949.2917991818,35.9629230997621,0.426002276453992,0.0712293191811285
3476,6,"x[, 2] x[, 4] x[, 7] x[, 9] x[, 10] x[, 11]",0.585550917057252,0.580567561350526,0.571535185235449,294.208526192799,3250.7927247484,1809.58321252199,3284.60501810269,17952.436551858,35.9692238775269,0.426076912925109,0.0712417987036983
3477,6,"x[, 5] x[, 6] x[, 8] x[, 10] x[, 11] x[, 14]",0.585377883974859,0.580392447710028,0.569382336585183,294.536769372215,3251.00393638154,1809.79028084747,3284.81622973584,17959.9317196865,35.9842410797237,0.426254800643081,0.0712715422561208
3478,6,"x[, 3] x[, 4] x[, 5] x[, 8] x[, 10] x[, 14]",0.585202453725243,0.580214908078653,0.56859302908158,294.869559969845,3251.21798413484,1810.00013112724,3285.03027748914,17967.5307241363,35.9994663273669,0.426435152783467,0.0713016978700285
3479,6,"x[, 3] x[, 5] x[, 6] x[, 7] x[, 10] x[, 11]",0.585129083246352,0.580140655389594,0.567823983316776,295.008743523265,3251.30747882837,1810.08787126963,3285.11977218267,17970.7088681383,36.005834007475,0.426510581752749,0.0713143099015256
3480,6,"x[, 3] x[, 4] x[, 5] x[, 6] x[, 8] x[, 14]",0.585113657035546,0.580125043693288,0.568453905351086,295.038006993644,3251.32629315648,1810.10631677412,3285.13858651078,17971.3770758437,36.0071728180862,0.426526440763056,0.0713169615927711
3481,6,"x[, 4] x[, 6] x[, 7] x[, 10] x[, 11] x[, 13]",0.585009748669267,0.580019885927816,0.569805323892625,295.235120817449,3251.45300508925,1810.23054502776,3285.26529844355,17975.8780107706,36.0161908216076,0.42663326439412,0.0713348229398431
3482,6,"x[, 5] x[, 8] x[, 9] x[, 10] x[, 13] x[, 14]",0.58500714914257,0.580017255144284,0.569695497623303,295.240052110912,3251.45617469718,1810.23365251488,3285.26846805147,17975.9906128731,36.0164164294364,0.42663593685343,0.0713352697859463
3483,6,"x[, 3] x[, 4] x[, 6] x[, 7] x[, 8] x[, 9]",0.584605733037765,0.579611012392929,0.571555400627961,296.001537121103,3251.94538403218,1810.71327777573,3285.75767738648,17993.3785079101,36.0512545466769,0.42704861513352,0.0714042712785587
3484,6,"x[, 2] x[, 3] x[, 5] x[, 7] x[, 9] x[, 10]",0.584597889937058,0.579603074986401,0.567418542703235,296.016415456952,3251.9549377786,1810.72264443208,3285.7672311329,17993.7182426896,36.0519352340203,0.427056678281141,0.0714056194697475
3485,6,"x[, 2] x[, 8] x[, 9] x[, 11] x[, 13] x[, 14]",0.584545919543566,0.579550479698399,0.570560757447333,296.115003119838,3252.01823879132,1810.78470590176,3285.83053214562,17995.9694123269,36.0564456426457,0.427110106761825,0.0714145529297648
3486,6,"x[, 3] x[, 5] x[, 6] x[, 8] x[, 13] x[, 14]",0.584492273942191,0.579496189059733,0.56873067070161,296.216768646484,3252.08357193689,1810.84875984716,3285.89586529119,17998.293145916,36.0611014392811,0.427165257450212,0.0714237743499387
3487,6,"x[, 2] x[, 3] x[, 5] x[, 10] x[, 11] x[, 14]",0.58446503933454,0.579468626981849,0.569926927502448,296.268432606243,3252.11673680723,1810.88127541361,3285.92903016153,17999.4728507,36.0634650775183,0.427193256155072,0.0714284558476568
3488,6,"x[, 3] x[, 4] x[, 5] x[, 6] x[, 7] x[, 11]",0.584459100567137,0.579462616806421,0.567326295659846,296.279698428172,3252.12396843662,1810.88836546641,3285.93626179092,17999.7300966426,36.0639804915054,0.4271993615412,0.0714294766931341
3489,6,"x[, 3] x[, 5] x[, 10] x[, 11] x[, 13] x[, 14]",0.584450005174602,0.579453412050449,0.569638076929298,296.296952357434,3252.13504368399,1810.89922389239,3285.94733703829,18000.1240761786,36.0647698628029,0.427208712115088,0.0714310401472488
3490,6,"x[, 2] x[, 3] x[, 6] x[, 7] x[, 10] x[, 11]",0.584340757869433,0.579342851150428,0.570210910198619,296.504194130483,3252.26805264077,1811.0296292265,3286.08034599507,18004.8562746445,36.07425122237,0.427321024474911,0.0714498192321693
3491,6,"x[, 2] x[, 3] x[, 5] x[, 6] x[, 8] x[, 14]",0.584178078456346,0.579178215672254,0.568416553355787,296.812796433803,3252.4660505935,1811.2237524672,3286.2783439478,18011.9029589344,36.0883698498936,0.427488268039869,0.0714777830387679
3492,6,"x[, 3] x[, 5] x[, 8] x[, 10] x[, 13] x[, 14]",0.584112986689512,0.579112341238885,0.568079879410668,296.936275298098,3252.5452524217,1811.3014047127,3286.357545776,18014.7224990474,36.0940190368027,0.427555186028618,0.0714889719995857
3493,6,"x[, 2] x[, 5] x[, 8] x[, 9] x[, 10] x[, 14]",0.583728195420346,0.578722923220991,0.568646094631307,297.666223050606,3253.01320250981,1811.76020349004,3286.82549586411,18031.3902662828,36.1274143171312,0.427950773044815,0.0715551157631242
3494,6,"x[, 2] x[, 3] x[, 4] x[, 7] x[, 10] x[, 11]",0.5836083847932,0.578601671985102,0.569254753035493,297.893503410167,3253.15881759584,1811.90297234239,3286.97111095014,18036.5800296834,36.137812446716,0.428073945092362,0.0715757106321515
3495,6,"x[, 2] x[, 3] x[, 5] x[, 8] x[, 10] x[, 14]",0.583381405638914,0.578371963622548,0.567586052117597,298.324082107797,3253.43456800944,1812.17333473173,3287.24686136374,18046.4119463979,36.1575115227956,0.428307292399273,0.0716147272541808
3496,6,"x[, 2] x[, 6] x[, 8] x[, 9] x[, 13] x[, 14]",0.5832451896436,0.578234109759555,0.57013125047548,298.582483395982,3253.59998076164,1812.33551657707,3287.41227411594,18052.3123310624,36.1693334421406,0.428447330085838,0.0716381421268823
3497,6,"x[, 3] x[, 4] x[, 5] x[, 7] x[, 10] x[, 11]",0.58319565792046,0.578183982464594,0.565962418778867,298.676444909356,3253.66011579073,1812.39447724349,3287.47240914503,18054.4578663129,36.1736322033443,0.428498251476561,0.0716466563912266
3498,6,"x[, 2] x[, 6] x[, 7] x[, 8] x[, 10] x[, 11]",0.583124514482791,0.578111983594808,0.568583266309467,298.811403773014,3253.74647647347,1812.47915161268,3287.55876982776,18057.5395429371,36.1798066029081,0.428571390922502,0.0716588856050772
3499,6,"x[, 2] x[, 4] x[, 7] x[, 8] x[, 10] x[, 11]",0.583029273731655,0.5780155976643,0.568644580010285,298.99207515984,3253.86206570228,1812.59248417527,3287.67435905658,18061.6650280987,36.1880723610937,0.42866930375884,0.071675257030905
3500,6,"x[, 2] x[, 6] x[, 9] x[, 10] x[, 13] x[, 14]",0.582966119978304,0.577951684547181,0.570374843482465,299.11187761903,3253.93869789115,1812.66762049924,3287.75099124545,18064.4006204711,36.1935533516098,0.428734229360982,0.0716861128565511
